Date,Close,High,Low,Open,Volume,daily_return,log_return,high_low_ratio,ma_7,ma_14,ma_30,price_to_ma7,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2022-10-31,708.4464111328125,709.061774904196,694.5066016209489,696.7549617216131,12830528,2.605058886687095,0.025717052420821607,1.0209575736922816,690.3412475585938,683.0028076171875,683.9835184733073,1.0262263969279657,1,1.278963813118129,1.3358395667159861,0,10,4,1,0,10510564.857142856,1.2207267805669382,1
2022-11-01,716.2802124023438,723.7353013468916,709.4878095867721,711.6651573414332,19073756,1.105771889930951,0.010997029308126925,1.020081376406478,694.6993408203125,686.8098057338169,684.3069661458334,1.031065052626289,1,1.2104071552198397,1.281021171309353,1,11,4,0,0,12107090.285714285,1.5754203156893944,1
2022-11-02,716.7298583984375,723.3802941610854,715.4991886100082,718.0552306509842,12720406,0.0627751525601461,0.0006275545720334716,1.0110148350641568,699.8113926478794,690.3395560128348,684.489990234375,1.0241757506783986,1,1.0991454414765638,1.2874675160981153,2,11,4,0,0,12425347.42857143,1.0237465047255017,0
2022-11-03,713.582275390625,719.5936579391653,708.5885255286502,708.9198397362794,10332352,-0.4391589063759582,-0.004401260416469931,1.0155310621242486,702.9557320731027,694.1922040666852,684.2825134277343,1.015116945253698,1,1.1099925891580678,1.2293729177055956,3,11,4,0,0,13591712.857142856,0.7601949885639349,0
2022-11-04,708.6594848632812,717.6292356675809,705.0857523541924,711.5231511022943,10818060,-0.6898700678417136,-0.006922606724487778,1.0177900110327112,706.0831473214286,696.1582554408482,683.9480224609375,1.0036487735922124,1,1.109161577902337,0.9960333064766788,4,11,4,0,1,13169522.285714285,0.8214466527563382,1
2022-11-07,714.1738891601562,715.6885508115232,706.2690933816195,714.7418728342593,9835834,0.7781458393856022,0.007751338994157013,1.013336924294398,709.7616664341518,698.262922014509,684.3077616373698,1.0062164849620174,1,1.1105196402363666,1.0029472313993828,0,11,4,1,0,12297887.714285715,0.7997986506718796,0
2022-11-09,713.9608154296875,718.504857932011,711.9018024905791,717.1322211596956,9269790,-0.029834993088206918,-0.00029839444607698823,1.0092752334919382,713.1189923967634,700.4436558314732,685.289149983724,1.0011804804554354,1,1.128690946820403,0.9978844259579667,2,11,4,0,0,12125818.0,0.7644671889352125,1
2022-11-10,721.7236328125,722.7886455515248,707.6654877696277,708.6357980412447,12774182,1.0872889961251575,0.010814205092733188,1.0213704893671745,715.0157383510044,702.6784929547991,686.8369689941406,1.0093814640737357,1,0.7282120309207801,1.0014138037391578,3,11,4,0,0,12117768.57142857,1.0541694970243225,1
2022-11-11,762.6201171875,774.8559183927981,727.9953588809551,731.3087317757319,56722338,5.666502039794596,0.05511774123684946,1.064369310793238,721.635724748884,708.1675327845982,689.949961344401,1.056793740987363,1,2.1853071059350753,1.7037787071762929,4,11,4,0,1,17496137.42857143,3.2419920243294187,1
2022-11-14,764.4661254882812,770.5958420285266,756.3956729493768,763.0224185196467,19195390,0.2420613171849162,0.0024176882069733923,1.018773466833542,728.4551914760044,714.1332920619419,693.5078918457032,1.0494346590341557,1,2.1746183592726904,1.6587851239424098,0,11,4,1,0,18421135.14285714,1.0420307896955567,1
2022-11-15,766.3358154296875,768.3001837702703,759.8274043968535,768.3001837702703,11030202,0.2445745964495316,0.002442759995457386,1.0111509262819265,735.9914114815848,719.4735717773438,697.241748046875,1.0412292908242204,1,2.1166671599917755,1.6522236649644904,1,11,4,0,0,18520828.0,0.5955566349409432,1
2022-11-16,772.915283203125,777.2226566503574,763.022486309608,766.170202291269,13578150,0.8585619569076774,0.008548972745119092,1.0186104218362282,745.1708112444196,725.6269792829241,700.5795776367188,1.0372323654389692,1,1.9820562136994158,1.5991754707176775,2,11,4,0,0,18915126.57142857,0.7178461084426413,0
2022-11-17,765.9334716796875,772.2762254819945,763.9217810419066,765.9097816187531,12100930,-0.9033087681360574,-0.009074133384481571,1.0109362563647464,752.5650373186384,731.163351876395,703.8132731119791,1.0177638259793205,1,2.1458572146138044,1.6612478866635352,3,11,4,0,0,19238711.714285713,0.6289885819648958,0
2022-11-18,763.9218139648438,768.2291872540715,759.8274201106582,767.2825092660813,10459232,-0.26264131144865255,-0.002629868188370667,1.0110574676841613,759.7023228236607,736.4106576102121,706.3519490559896,1.005554137475189,1,2.1666106698824286,1.6802944099370287,4,11,4,0,1,19408632.0,0.5388958892105327,0
2022-11-21,756.0880737304688,763.0225019450933,752.7036881737774,760.9634887596205,8344816,-1.0254636130518358,-0.010307577149851628,1.013708998552075,764.6115286690848,739.8136335100446,708.8819458007813,0.988852568109387,1,2.2942681754769065,1.6497861850928597,0,11,4,1,0,18775865.42857143,0.44444374783926643,0
2022-11-22,754.9757080078125,759.4014161193165,753.0823520002695,757.3424030172414,8546314,-0.14712118353724657,-0.0014722951301391566,1.0083909337435182,763.5194702148438,742.5775974818638,711.4726867675781,0.9888100270650241,1,0.6674262417888827,1.647106829685089,1,11,4,0,0,11893576.285714285,0.7185655344276239,1
